record_class,_basis,scale,mode,replicate,frame,active_cycles,blocked_cycles,wall_cycles,latency_ns,active_wall_pct,equivalence_predicted,status
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,279,2712,1130152,1132864,34329199,0.239393,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,280,2584,1186424,1189008,36030532,0.217324,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,281,2701,1129812,1132513,34318578,0.238496,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,282,2602,1172113,1174715,35597412,0.221501,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,283,2515,1150566,1153081,34941856,0.218111,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,284,2609,1134448,1137057,34456287,0.229452,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,285,2624,1140615,1143239,34643617,0.229523,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,286,2591,1173729,1176320,35646061,0.220263,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,287,2701,1158888,1161589,35199661,0.232526,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,288,2720,1129779,1132499,34318148,0.240177,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,289,2723,1142296,1145019,34697555,0.237813,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,290,2661,1174274,1176935,35664694,0.226096,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,291,2724,1122586,1125310,34100299,0.242067,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,292,2585,1179606,1182191,35823973,0.218662,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,293,2564,1173022,1175586,35623825,0.218104,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,294,2714,1134875,1137589,34472390,0.238575,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,295,2656,1134291,1136947,34452927,0.233608,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,296,2574,1145751,1148325,34797742,0.224153,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,297,2719,1136223,1138942,34513386,0.238730,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,298,2637,1162813,1165450,35316665,0.226265,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,299,2643,1154946,1157589,35078465,0.228319,VERTIFIED,DATA
DATA,DATASET,S3,SCENE_CONTROLLER,_RUN_1,300,2678,1147896,1150574,34865872,0.232753,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,1,1966304,588213,2554517,77409615,76.973612,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,2,1951920,407057,2358977,71484138,82.744342,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,3,1987074,569042,2556116,77458063,77.738021,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,4,1919639,518617,2438256,73886556,78.730002,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,5,2083205,443550,2526755,76568340,82.445864,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,6,2022933,375977,2398910,72694240,84.327174,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,7,1958483,463951,2422434,73407078,80.847734,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,8,2007477,596775,2604252,78916728,77.084591,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,9,2119360,410359,2529719,76658163,83.778475,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,10,1952574,615133,2567707,77809310,76.043489,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,11,1951788,647051,2598839,78752693,75.102305,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,12,1944981,532006,2476987,75060198,78.522051,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,13,1974515,459740,2434255,73765294,81.113729,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,14,2110707,402693,2513400,76163627,83.978157,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,15,1970447,583669,2554116,77397447,77.147906,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,16,1999286,552641,2551927,77331123,78.344169,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,17,1904362,622115,2526477,76559904,75.376186,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,18,1991579,468542,2460121,74549119,80.954514,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,19,2029338,493717,2523055,76456210,80.431778,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,20,2067318,478658,2545976,77150795,81.199430,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,21,2020088,374585,2394673,72565847,84.357572,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,22,1935805,606712,2542517,77045979,76.137347,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,23,1966347,607457,2573804,77994066,76.398475,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,24,1851667,636908,2488575,75411361,74.406719,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,25,1886953,544380,2431333,73676750,77.609813,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,26,1857263,686848,2544111,77094283,73.002436,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,27,1992987,454674,2447661,74171559,81.424143,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,28,2026509,447460,2473969,74968771,81.913274,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,29,1881576,444222,2325798,70478741,80.900233,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,30,1953190,555664,2508854,76025865,77.851880,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,31,1912395,548845,2461240,74583037,77.700468,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,32,1944025,603631,2547656,77201706,76.306417,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,33,2210839,406317,2617156,79307752,84.474865,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,34,1865822,737469,2603291,78887597,71.671665,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,35,1926217,524638,2450855,74268323,78.593674,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,36,1961269,521080,2482349,75222701,79.008592,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,37,1973874,559370,2533244,76764967,77.918827,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,38,1997624,611605,2609229,79067535,76.559934,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,39,1863820,658282,2522102,76427322,73.899470,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,40,1995983,423605,2419588,73320855,82.492681,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,41,1872040,533788,2405828,72903874,77.812711,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,42,1965577,612373,2577950,78119700,76.245738,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,43,1882519,721877,2604396,78921084,72.282364,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,44,2021059,509068,2530127,76670523,79.879745,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,45,2036633,436318,2472951,74937918,82.356383,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,46,1933566,434713,2368279,71766027,81.644350,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,47,1940805,558890,2499695,75748345,77.641672,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,48,2014245,425919,2440164,73944373,82.545476,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,49,2070602,382507,2453109,74336622,84.407256,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,50,1996010,581570,2577580,78108492,77.437364,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,51,2043259,420251,2463510,74651812,82.940966,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,52,1958548,536218,2494766,75598974,78.506281,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,53,1873228,581597,2454825,74388647,76.308006,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,54,1972841,509722,2482563,75229173,79.467913,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,55,2032555,418243,2450798,74266599,82.934416,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,56,2134539,328120,2462659,74626043,86.676190,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,57,2000416,476028,2476444,75043756,80.777760,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,58,1975613,548408,2524021,76485483,78.272447,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,59,1964469,617948,2582417,78255047,76.070944,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,60,1894145,567661,2461806,74600174,76.941278,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,61,2010812,432896,2443708,74051755,82.285281,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,62,1876194,682291,2558485,77529836,73.332226,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,63,1945896,573955,2519851,76359129,77.222661,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,64,1973856,528088,2501944,75816481,78.892893,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,65,1960134,563590,2523724,76476500,77.668319,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,66,1972896,632030,2604926,78937155,75.737123,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,67,1885068,508797,2393865,72541351,78.745794,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,68,1853467,630213,2483680,75263027,74.625837,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,69,2017961,407466,2425427,73497799,83.200236,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,70,2039006,365703,2404709,72869973,84.792214,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,71,2022397,470688,2493085,75548035,81.120259,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,72,1997025,451191,2448216,74188368,81.570621,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,73,2067764,417755,2485519,75318755,83.192444,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,74,2122385,286831,2409216,73006549,88.094426,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,75,1927199,617781,2544980,77120611,75.725507,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,76,1981596,565104,2546700,77172726,77.810343,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,77,1901349,578660,2480009,75151796,76.667020,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,78,2035664,401336,2437000,73848480,83.531555,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,79,1891033,587735,2478768,75114182,76.289229,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,80,2117638,464073,2581711,78233662,82.024595,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,81,1965078,533673,2498751,75719720,78.642410,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,82,1999424,548999,2548423,77224927,78.457305,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,83,1922527,536138,2458665,74504996,78.193939,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,84,2052062,536648,2588710,78445763,79.269675,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,85,2005445,449726,2455171,74399131,81.682498,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,86,1927419,529661,2457080,74456971,78.443478,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,87,1917701,523479,2441180,73975153,78.556313,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,88,2072097,494136,2566233,77764640,80.744695,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,89,1878511,746348,2624859,79541184,71.566168,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,90,2004111,525081,2529192,76642176,79.239180,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,91,1930086,616444,2546530,77167566,75.792785,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,92,2006419,615328,2621747,79446877,76.529848,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,93,2015876,446725,2462601,74624285,81.859627,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,94,2062788,387844,2450632,74261581,84.173715,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,95,1965389,517968,2483357,75253233,79.142427,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,96,2017860,367720,2385580,72290316,84.585719,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,97,2110897,421670,2532567,76744452,83.350095,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,98,2040363,398217,2438580,73896352,83.670128,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,99,1903342,530762,2434104,73760725,78.194769,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,100,2069229,569103,2638332,79949455,78.429440,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,101,2011215,547869,2559084,77547998,78.591207,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,102,2143407,406681,2550088,77275404,84.052276,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,103,1907655,519235,2426890,73542135,78.604922,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,104,1966855,487809,2454664,74383761,80.127260,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,105,2073839,433398,2507237,75976889,82.714119,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,106,1982519,524216,2506735,75961666,79.087698,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,107,1880972,617869,2498841,75722468,75.273777,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,108,1984884,567536,2552420,77346060,77.764788,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,109,1947017,581190,2528207,76612346,77.011772,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,110,2006682,531701,2538383,76920708,79.053555,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,111,1870076,653388,2523464,76468603,74.107497,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,112,1810804,760397,2571201,77915180,70.426388,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,113,1991085,592797,2583882,78299457,77.057892,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,114,2172772,296350,2469122,74821890,87.997758,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,115,2010777,499129,2509906,76057750,80.113638,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,116,1960899,582882,2543781,77084258,77.085999,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,117,2068571,406126,2474697,74990808,83.588860,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,118,1849078,663154,2512232,76128237,73.602995,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,119,1987513,486188,2473701,74960649,80.345725,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,120,1957583,488037,2445620,74109703,80.044447,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,121,1945482,532506,2477988,75090534,78.510550,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,122,2028081,464420,2492501,75530335,81.367309,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,123,2037708,506214,2543922,77088548,80.101041,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,124,1948861,488557,2437418,73861140,79.955962,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,125,1941673,477460,2419133,73307066,80.263177,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,126,1809251,793777,2603028,78879640,69.505630,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,127,2040144,528738,2568882,77844919,79.417583,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,128,1932597,512014,2444611,74079111,79.055400,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,129,1894159,657973,2552132,77337331,74.218692,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,130,1937861,662462,2600323,78797665,74.523857,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,131,2055816,474736,2530552,76683388,81.239824,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,132,1880666,770028,2650694,80324073,70.949947,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,133,1893958,535878,2429836,73631395,77.945919,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,134,2099309,422393,2521702,76415223,83.249686,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,135,1981524,477896,2459420,74527883,80.568752,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,136,2072239,453902,2526141,76549733,82.031803,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,137,2062777,352216,2414993,73181614,85.415444,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,138,1915591,763155,2678746,81174128,71.510737,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,139,2098190,403684,2501874,75814355,83.864735,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,140,2009322,557930,2567252,77795522,78.267424,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,141,1945135,580398,2525533,76531318,77.018792,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,142,2014341,535919,2550260,77280610,78.985711,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,143,1998708,514602,2513310,76160913,79.524929,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,144,2064897,291853,2356750,71416658,87.616294,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,145,1865802,590197,2455999,74424204,75.969168,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,146,2014952,566313,2581265,78220150,78.060641,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,147,1918244,679711,2597955,78725923,73.836691,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,148,2031851,355349,2387200,72339381,85.114402,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,149,1891722,766371,2658093,80548272,71.168390,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,150,1897533,626371,2523904,76481943,75.182455,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,151,2067644,387416,2455060,74395743,84.219693,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,152,1978679,646807,2625486,79560187,75.364294,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,153,1892914,680331,2573245,77977111,73.561359,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,154,1966140,477613,2443753,74053113,80.455758,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,155,1858897,659196,2518093,76305840,73.821618,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,156,1956843,682671,2639514,79985285,74.136489,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,157,1868782,561619,2430401,73648526,76.891920,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,158,1987342,607120,2594462,78620048,76.599387,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,159,2032870,584065,2616935,79301069,77.681333,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,160,1930602,652798,2583400,78284847,74.731052,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,161,2009443,517825,2527268,76583874,79.510483,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,162,1937485,623079,2560564,77592835,75.666338,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,163,1982973,536209,2519182,76338846,78.714956,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,164,2085670,459474,2545144,77125583,81.947033,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,165,2014501,519413,2533914,76785262,79.501554,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,166,1950867,549449,2500316,75767150,78.024818,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,167,1902582,692695,2595277,78644758,73.309400,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,168,1881999,664732,2546731,77173652,73.898617,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,169,1876803,637548,2514351,76192461,74.643636,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,170,1808723,666776,2475499,75015136,73.064986,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,171,2042427,364788,2407215,72945924,84.846057,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,172,2052762,421236,2473998,74969640,82.973470,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,173,1898865,510268,2409133,73004032,78.819434,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,174,2169271,434862,2604133,78913121,83.301083,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,175,1860954,665873,2526827,76570529,73.647860,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,176,1894376,657056,2551432,77316136,74.247560,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,177,1938839,575401,2514240,76189101,77.114317,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,178,1893463,613501,2506964,75968616,75.528129,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,179,2017801,457196,2474997,74999899,81.527412,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,180,1985191,666125,2651316,80342920,74.875684,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,181,1969253,496924,2466177,74732639,79.850432,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,182,1943092,605880,2548972,77241566,76.230418,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,183,1972872,507614,2480486,75166241,79.535704,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,184,2103657,440919,2544576,77108372,82.672202,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,185,1924068,457706,2381774,72174976,80.782979,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,186,1838237,636026,2474263,74977679,74.294325,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,187,1854944,679705,2534649,76807546,73.183466,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,188,1959599,538416,2498015,75697438,78.446246,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,189,1887101,673864,2560965,77604995,73.687106,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,190,1842755,648358,2491113,75488287,73.973160,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,191,1886812,633764,2520576,76381097,74.856382,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,192,1797872,636964,2434836,73782911,73.839552,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,193,2003587,461239,2464826,74691682,81.287158,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,194,2025283,439893,2465176,74702293,82.155716,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,195,1970507,636882,2607389,79011779,75.573955,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,196,2075373,454958,2530331,76676708,82.019823,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,197,2038468,505149,2543617,77079310,80.140524,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,198,1913363,554503,2467866,74783827,77.531073,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,199,1939980,531477,2471457,74892643,78.495398,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,200,1856162,581046,2437208,73854796,76.159359,VERTIFIED,DATA
DATA,DATASET,S4,CPU_ONLY,_RUN_1,201,2068776,371753,2440529,73955431,84.767524,VERTIFIED,DATA
